Year,Day ,Hours,Minutes,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,Timestamp
2018,8/23,23,0,0.431901,36.844432,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-236-23
2018,8/24,0,0,0.431929,36.844543,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-0
2018,8/24,4,0,0.431901,36.844432,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-4
2018,8/24,8,0,0.431901,36.844574,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-8
2018,8/24,12,0,0.431901,36.844478,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-12
2018,8/24,16,0,0.431873,36.844535,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-16
2018,8/24,20,0,0.431891,36.844440,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-20
2018,8/24,23,0,0.431901,36.844486,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-237-23
2018,8/25,0,0,0.431933,36.844543,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-0
2018,8/25,4,0,0.431901,36.844459,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-4
2018,8/25,8,0,0.431888,36.844497,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-8
2018,8/25,12,0,0.431921,36.844459,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-12
2018,8/25,16,0,0.431861,36.844497,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-16
2018,8/25,20,0,0.431881,36.844478,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-20
2018,8/25,23,0,0.431896,36.844467,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-238-23
2018,8/26,0,0,0.431910,36.844524,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-0
2018,8/26,4,0,0.431896,36.844440,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-4
2018,8/26,8,0,0.431883,36.844524,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-8
2018,8/26,12,0,0.431876,36.844486,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-12
2018,8/26,16,0,0.431934,36.844505,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-16
2018,8/26,20,0,0.431974,36.844543,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-20
2018,8/26,23,0,0.431965,36.844505,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-239-23
2018,8/27,0,0,0.431948,36.844497,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-0
2018,8/27,4,0,0.431936,36.844467,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-4
2018,8/27,8,0,0.431951,36.844509,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-8
2018,8/27,12,0,0.431946,36.844505,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-12
2018,8/27,16,0,0.431926,36.844497,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-16
2018,8/27,20,0,0.431900,36.844429,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-20
2018,8/27,23,0,0.431883,36.844371,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-240-23
2018,8/28,0,0,0.431916,36.844478,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-0
2018,8/28,4,0,0.431946,36.844478,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-4
2018,8/28,8,0,0.431903,36.844509,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-8
2018,8/28,12,0,0.431951,36.844528,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-12
2018,8/28,16,0,0.432098,36.844734,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-16
2018,8/28,20,0,0.431980,36.844772,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-20
2018,8/28,23,0,0.431988,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-241-23
2018,8/29,0,0,0.431956,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-0
2018,8/29,4,0,0.431995,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-4
2018,8/29,8,0,0.431965,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-8
2018,8/29,12,0,0.431963,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-12
2018,8/29,16,0,0.431974,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-16
2018,8/29,20,0,0.431974,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-20
2018,8/29,23,0,0.432000,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-242-23
2018,8/30,0,0,0.431958,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-0
2018,8/30,4,0,0.431988,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-4
2018,8/30,8,0,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-8
2018,8/30,12,0,0.431950,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-12
2018,8/30,16,0,0.432764,36.844745,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-16
2018,8/30,20,0,0.431971,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-20
2018,8/30,23,0,0.432001,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-243-23
2018,8/31,0,0,0.431951,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-0
2018,8/31,4,0,0.432006,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-4
2018,8/31,8,0,0.432018,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-8
2018,8/31,12,0,0.431961,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-12
2018,8/31,16,0,0.431948,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-16
2018,8/31,20,0,0.432001,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-20
2018,8/31,23,0,0.431971,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-244-23
2018,9/1,0,0,0.431951,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-0
2018,9/1,4,0,0.431968,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-4
2018,9/1,8,0,0.431970,36.844745,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-8
2018,9/1,12,0,0.431950,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-12
2018,9/1,16,0,0.431951,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-16
2018,9/1,20,0,0.432006,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-20
2018,9/1,23,0,0.431998,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-245-23
2018,9/2,0,0,0.431965,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-0
2018,9/2,4,0,0.431966,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-4
2018,9/2,8,0,0.431978,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-8
2018,9/2,12,0,0.431961,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-12
2018,9/2,16,0,0.431950,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-16
2018,9/2,20,0,0.431995,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-20
2018,9/2,23,0,0.431971,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-246-23
2018,9/3,0,0,0.431974,36.844718,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-0
2018,9/3,4,0,0.431968,36.844638,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-4
2018,9/3,8,0,0.431978,36.844753,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-8
2018,9/3,12,0,0.431956,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-12
2018,9/3,16,0,0.431936,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-16
2018,9/3,20,0,0.432001,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-20
2018,9/3,23,0,0.432000,36.844734,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-247-23
2018,9/4,0,0,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-0
2018,9/4,4,0,0.431986,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-4
2018,9/4,8,0,0.431951,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-8
2018,9/4,12,0,0.431968,36.844718,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-12
2018,9/4,16,0,0.431943,36.844783,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-16
2018,9/4,20,0,0.431978,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-20
2018,9/4,23,0,0.431970,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-248-23
2018,9/5,0,0,0.431958,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-0
2018,9/5,4,0,0.431998,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-4
2018,9/5,8,0,0.431934,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-8
2018,9/5,12,0,0.431966,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-12
2018,9/5,16,0,0.431946,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-16
2018,9/5,20,0,0.431953,36.844623,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-20
2018,9/5,23,0,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-249-23
2018,9/6,0,0,0.431978,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-0
2018,9/6,4,0,0.431986,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-4
2018,9/6,8,0,0.431911,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-8
2018,9/6,12,0,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-12
2018,9/6,16,0,0.431966,36.844734,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-16
2018,9/6,20,0,0.432041,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-20
2018,9/6,23,0,0.431980,36.844718,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-250-23
2018,9/7,0,0,0.431970,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-0
2018,9/7,4,0,0.432026,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-4
2018,9/7,8,0,0.431955,36.844638,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-8
2018,9/7,12,0,0.431965,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-12
2018,9/7,16,0,0.431955,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-16
2018,9/7,20,0,0.431970,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-20
2018,9/7,23,0,0.431990,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-251-23
2018,9/8,0,0,0.431966,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-0
2018,9/8,4,0,0.432055,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-4
2018,9/8,8,0,0.431980,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-8
2018,9/8,12,0,0.431963,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-12
2018,9/8,16,0,0.431986,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-16
2018,9/8,20,0,0.431981,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-20
2018,9/8,23,0,0.431973,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-252-23
2018,9/9,0,0,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-0
2018,9/9,4,0,0.432021,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-4
2018,9/9,8,0,0.431990,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-8
2018,9/9,12,0,0.431981,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-12
2018,9/9,16,0,0.431944,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-16
2018,9/9,20,0,0.432005,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-20
2018,9/9,23,0,0.431978,36.844718,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-253-23
2018,9/10,0,0,0.431963,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-0
2018,9/10,4,0,0.432008,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-4
2018,9/10,8,0,0.431963,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-8
2018,9/10,12,0,0.431973,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-12
2018,9/10,16,0,0.431983,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-16
2018,9/10,20,0,0.432033,36.844753,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-20
2018,9/10,23,0,0.431958,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-254-23
2018,9/11,0,0,0.431976,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-0
2018,9/11,4,0,0.431976,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-4
2018,9/11,8,0,0.431955,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-8
2018,9/11,12,0,0.431978,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-12
2018,9/11,16,0,0.431953,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-16
2018,9/11,20,0,0.431966,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-20
2018,9/11,23,0,0.431970,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-255-23
2018,9/12,0,0,0.431971,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-0
2018,9/12,4,0,0.431980,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-4
2018,9/12,8,0,0.431955,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-8
2018,9/12,12,0,0.431985,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-12
2018,9/12,16,0,0.431946,36.844734,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-16
2018,9/12,20,0,0.431965,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-20
2018,9/12,23,0,0.431955,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-256-23
2018,9/13,0,0,0.431985,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-0
2018,9/13,4,0,0.431963,36.844631,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-4
2018,9/13,8,0,0.431961,36.844738,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-8
2018,9/13,12,0,0.431985,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-12
2018,9/13,16,0,0.431940,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-16
2018,9/13,20,0,0.431980,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-20
2018,9/13,23,0,0.431978,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-257-23
2018,9/14,0,0,0.431986,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-0
2018,9/14,4,0,0.431974,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-4
2018,9/14,8,0,0.431988,36.844753,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-8
2018,9/14,12,0,0.431995,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-12
2018,9/14,16,0,0.431948,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-16
2018,9/14,20,0,0.431974,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-20
2018,9/14,23,0,0.431966,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-258-23
2018,9/15,0,0,0.431965,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-0
2018,9/15,4,0,0.432030,36.844566,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-4
2018,9/15,8,0,0.431980,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-8
2018,9/15,12,0,0.431996,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-12
2018,9/15,16,0,0.432056,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-16
2018,9/15,20,0,0.432015,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-20
2018,9/15,23,0,0.431985,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-259-23
2018,9/16,0,0,0.431988,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-0
2018,9/16,4,0,0.432010,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-4
2018,9/16,8,0,0.431960,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-8
2018,9/16,12,0,0.432006,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-12
2018,9/16,16,0,0.431980,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-16
2018,9/16,20,0,0.432001,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-20
2018,9/16,23,0,0.431974,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-260-23
2018,9/17,0,0,0.431978,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-0
2018,9/17,4,0,0.431998,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-4
2018,9/17,8,0,0.431970,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-8
2018,9/17,12,0,0.431988,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-12
2018,9/17,16,0,0.431981,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-16
2018,9/17,20,0,0.431993,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-20
2018,9/17,23,0,0.431973,36.844718,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-261-23
2018,9/18,0,0,0.431983,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-0
2018,9/18,4,0,0.431970,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-4
2018,9/18,8,0,0.431993,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-8
2018,9/18,12,0,0.431981,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-12
2018,9/18,16,0,0.432041,36.844623,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-16
2018,9/18,20,0,0.432063,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-20
2018,9/18,23,0,0.431976,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-262-23
2018,9/19,0,0,0.431983,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-0
2018,9/19,4,0,0.432015,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-4
2018,9/19,8,0,0.431983,36.844638,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-8
2018,9/19,12,0,0.431978,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-12
2018,9/19,16,0,0.431993,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-16
2018,9/19,20,0,0.432018,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-20
2018,9/19,23,0,0.431990,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-263-23
2018,9/20,0,0,0.431978,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-0
2018,9/20,4,0,0.431996,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-4
2018,9/20,8,0,0.432001,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-8
2018,9/20,12,0,0.431974,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-12
2018,9/20,16,0,0.431968,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-16
2018,9/20,20,0,0.432021,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-20
2018,9/20,23,0,0.431983,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-264-23
2018,9/21,0,0,0.431990,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-0
2018,9/21,4,0,0.432034,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-4
2018,9/21,8,0,0.431981,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-8
2018,9/21,12,0,0.431960,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-12
2018,9/21,16,0,0.431978,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-16
2018,9/21,20,0,0.432023,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-20
2018,9/21,23,0,0.431971,36.844707,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-265-23
2018,9/22,0,0,0.431986,36.844688,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-0
2018,9/22,4,0,0.431988,36.844661,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-4
2018,9/22,8,0,0.432010,36.844715,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-8
2018,9/22,12,0,0.431966,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-12
2018,9/22,16,0,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-16
2018,9/22,20,0,0.432018,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-20
2018,9/22,23,0,0.431981,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-266-23
2018,9/23,0,0,0.431974,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-0
2018,9/23,4,0,0.431970,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-4
2018,9/23,8,0,0.431986,36.844764,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-8
2018,9/23,12,0,0.431983,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-12
2018,9/23,16,0,0.432019,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-16
2018,9/23,20,0,0.431995,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-20
2018,9/23,23,0,0.431990,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-267-23
2018,9/24,0,0,0.431981,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-0
2018,9/24,4,0,0.431960,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-4
2018,9/24,8,0,0.431973,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-8
2018,9/24,12,0,0.431990,36.844623,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-12
2018,9/24,16,0,0.432011,36.844642,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-16
2018,9/24,20,0,0.432031,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-20
2018,9/24,23,0,0.431943,36.844631,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-268-23
2018,9/25,0,0,0.431983,36.844669,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-0
2018,9/25,4,0,0.431948,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-4
2018,9/25,8,0,0.431980,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-8
2018,9/25,12,0,0.431990,36.844612,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-12
2018,9/25,16,0,0.432019,36.844638,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-16
2018,9/25,20,0,0.432023,36.844726,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-20
2018,9/25,23,0,0.431971,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-269-23
2018,9/26,0,0,0.431981,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-0
2018,9/26,4,0,0.431961,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-4
2018,9/26,8,0,0.431974,36.844699,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-8
2018,9/26,12,0,0.431993,36.844650,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-12
2018,9/26,16,0,0.431990,36.844677,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-16
2018,9/26,20,0,0.432058,36.844734,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-20
2018,9/26,23,0,0.431990,36.844680,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-270-23
2018,9/27,0,0,0.432003,36.844696,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,2018-271-0
