Year,Day ,Date,Hours,Time,location-long,location-lat,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
18,279,2025-09-17,8,8:00:00,0.286391,36.88834,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,279,2025-09-18,12,12:00:00,0.286385,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,279,2025-09-19,16,16:00:00,0.28638,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,279,2025-09-20,20,20:00:00,0.286328,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,279,2025-09-21,23,23:00:00,0.286381,36.888355,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-22,0,0:00:00,0.286375,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-23,4,4:00:00,0.286368,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-24,8,8:00:00,0.286378,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-25,12,12:00:00,0.286385,36.888393,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-26,16,16:00:00,0.286375,36.888385,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-27,20,20:00:00,0.286333,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,280,2025-09-28,23,23:00:00,0.286366,36.888347,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-09-29,0,0:00:00,0.286386,36.888359,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-09-30,4,4:00:00,0.286348,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-10-01,8,8:00:00,0.286385,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-10-02,12,12:00:00,0.286193,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-10-03,16,16:00:00,0.286028,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-10-04,20,20:00:00,0.286008,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,281,2025-10-05,23,23:00:00,0.286025,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-06,0,0:00:00,0.286016,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-07,4,4:00:00,0.286026,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-08,8,8:00:00,0.286051,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-09,12,12:00:00,0.285993,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-10,16,16:00:00,0.286043,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-11,20,20:00:00,0.286028,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,282,2025-10-12,23,23:00:00,0.286011,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-13,0,0:00:00,0.286033,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-14,4,4:00:00,0.286023,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-15,8,8:00:00,0.286026,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-16,12,12:00:00,0.286005,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-17,16,16:00:00,0.286021,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-18,20,20:00:00,0.286011,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,283,2025-10-19,23,23:00:00,0.286025,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-20,0,0:00:00,0.286045,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-21,4,4:00:00,0.286011,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-22,8,8:00:00,0.286031,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-23,12,12:00:00,0.285996,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-24,16,16:00:00,0.286015,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-25,20,20:00:00,0.286118,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,284,2025-10-26,23,23:00:00,0.286005,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-10-27,0,0:00:00,0.286025,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-10-28,4,4:00:00,0.286019,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-10-29,8,8:00:00,0.286018,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-10-30,12,12:00:00,0.285995,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-10-31,16,16:00:00,0.285986,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-11-01,20,20:00:00,0.286045,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,285,2025-11-02,23,23:00:00,0.286015,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-03,0,0:00:00,0.286048,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-04,4,4:00:00,0.286001,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-05,8,8:00:00,0.286026,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-06,12,12:00:00,0.285991,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-07,16,16:00:00,0.286025,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-08,20,20:00:00,0.286021,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,286,2025-11-09,23,23:00:00,0.286021,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-10,0,0:00:00,0.28603,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-11,4,4:00:00,0.285986,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-12,8,8:00:00,0.286025,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-13,12,12:00:00,0.286021,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-14,16,16:00:00,0.286068,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-15,20,20:00:00,0.286041,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,287,2025-11-16,23,23:00:00,0.286036,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-17,0,0:00:00,0.286025,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-18,4,4:00:00,0.286015,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-19,8,8:00:00,0.285981,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-20,12,12:00:00,0.286021,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-21,16,16:00:00,0.28603,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-22,20,20:00:00,0.286006,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,288,2025-11-23,23,23:00:00,0.285999,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-24,0,0:00:00,0.286036,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-25,4,4:00:00,0.28601,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-26,8,8:00:00,0.286005,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-27,12,12:00:00,0.285968,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-28,16,16:00:00,0.285974,36.88853,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-29,20,20:00:00,0.285965,36.888538,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,289,2025-11-30,23,23:00:00,0.285978,36.888526,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-01,0,0:00:00,0.285978,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-02,4,4:00:00,0.285981,36.888565,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-03,8,8:00:00,0.28597,36.88853,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-04,12,12:00:00,0.285363,36.88787,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-05,16,16:00:00,0.285296,36.888168,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-06,20,20:00:00,0.285303,36.888202,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,290,2025-12-07,23,23:00:00,0.285353,36.888187,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-08,0,0:00:00,0.285368,36.888145,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-09,4,4:00:00,0.285351,36.888206,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-10,8,8:00:00,0.285329,36.888156,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-11,12,12:00:00,0.285311,36.888317,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-12,16,16:00:00,0.285373,36.888233,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-13,20,20:00:00,0.285373,36.888378,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,291,2025-12-14,23,23:00:00,0.285355,36.888317,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-15,0,0:00:00,0.28538,36.88834,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-16,4,4:00:00,0.285358,36.888336,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-17,8,8:00:00,0.285371,36.888336,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-18,12,12:00:00,0.285226,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-19,16,16:00:00,0.285238,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-20,20,20:00:00,0.285359,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,292,2025-12-21,23,23:00:00,0.285376,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-22,0,0:00:00,0.285365,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-23,4,4:00:00,0.285358,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-24,8,8:00:00,0.285321,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-25,12,12:00:00,0.285363,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-26,16,16:00:00,0.285308,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-27,20,20:00:00,0.285361,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,293,2025-12-28,23,23:00:00,0.28538,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2025-12-29,0,0:00:00,0.285341,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2025-12-30,4,4:00:00,0.285338,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2025-12-31,8,8:00:00,0.285323,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2026-01-01,12,12:00:00,0.285313,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2026-01-02,16,16:00:00,0.285331,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2026-01-03,20,20:00:00,0.28531,36.888538,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,294,2026-01-04,23,23:00:00,0.285359,36.888469,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-05,0,0:00:00,0.285323,36.888443,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-06,4,4:00:00,0.285329,36.888492,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-07,8,8:00:00,0.285365,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-08,12,12:00:00,0.285313,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-09,16,16:00:00,0.285295,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-10,20,20:00:00,0.285358,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,295,2026-01-11,23,23:00:00,0.28529,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-12,0,0:00:00,0.285366,36.888416,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-13,4,4:00:00,0.285251,36.888507,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-14,8,8:00:00,0.285363,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-15,12,12:00:00,0.285298,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-16,16,16:00:00,0.285308,36.888492,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-17,20,20:00:00,0.285311,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,296,2026-01-18,23,23:00:00,0.285328,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-19,4,4:00:00,0.285273,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-20,8,8:00:00,0.285308,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-21,12,12:00:00,0.285318,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-22,16,16:00:00,0.285296,36.888492,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-23,20,20:00:00,0.285296,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,297,2026-01-24,23,23:00:00,0.285333,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-25,0,0:00:00,0.285306,36.888454,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-26,4,4:00:00,0.28531,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-27,8,8:00:00,0.285275,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-28,12,12:00:00,0.285291,36.888481,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-29,16,16:00:00,0.285313,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-30,20,20:00:00,0.285306,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,298,2026-01-31,23,23:00:00,0.285255,36.8885,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-01,0,0:00:00,0.285258,36.888488,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-02,4,4:00:00,0.285226,36.888511,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-03,8,8:00:00,0.285216,36.888538,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-04,12,12:00:00,0.285185,36.888473,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-05,16,16:00:00,0.285204,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-06,20,20:00:00,0.28524,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,299,2026-02-07,23,23:00:00,0.285273,36.888404,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-08,0,0:00:00,0.285263,36.888374,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-09,4,4:00:00,0.285256,36.888462,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-10,8,8:00:00,0.2853,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-11,12,12:00:00,0.285226,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-12,16,16:00:00,0.28523,36.88845,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-13,20,20:00:00,0.285268,36.888431,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,300,2026-02-14,23,23:00:00,0.28526,36.888412,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-15,0,0:00:00,0.285268,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-16,4,4:00:00,0.285255,36.888423,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-17,8,8:00:00,0.285273,36.888397,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-18,12,12:00:00,0.285063,36.888958,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-19,16,16:00:00,0.285113,36.888824,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-20,20,20:00:00,0.285153,36.888835,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,301,2026-02-21,23,23:00:00,0.285148,36.888793,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-22,0,0:00:00,0.285118,36.888805,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-23,4,4:00:00,0.285105,36.888832,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-24,8,8:00:00,0.285135,36.888793,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-25,12,12:00:00,0.285093,36.888832,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-26,16,16:00:00,0.285116,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-27,20,20:00:00,0.285168,36.888843,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,302,2026-02-28,23,23:00:00,0.285121,36.888793,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-01,0,0:00:00,0.28512,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-02,4,4:00:00,0.285165,36.888855,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-03,8,8:00:00,0.28509,36.888835,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-04,12,12:00:00,0.285116,36.888881,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-05,16,16:00:00,0.285103,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-06,20,20:00:00,0.285098,36.888874,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,303,2026-03-07,23,23:00:00,0.285096,36.888832,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-08,0,0:00:00,0.28512,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-09,4,4:00:00,0.285078,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-10,8,8:00:00,0.285118,36.888855,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-11,12,12:00:00,0.285111,36.888874,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-12,16,16:00:00,0.285126,36.888786,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-13,20,20:00:00,0.285123,36.888824,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,304,2026-03-14,23,23:00:00,0.285131,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-15,0,0:00:00,0.285133,36.888813,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-16,4,4:00:00,0.285103,36.888797,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-17,8,8:00:00,0.285106,36.888855,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-18,12,12:00:00,0.285136,36.888881,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-19,16,16:00:00,0.28517,36.888767,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-20,20,20:00:00,0.285093,36.888835,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,305,2026-03-21,23,23:00:00,0.285103,36.888805,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-22,0,0:00:00,0.28511,36.888805,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-23,4,4:00:00,0.28508,36.888793,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-24,8,8:00:00,0.285116,36.888862,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-25,12,12:00:00,0.285425,36.888816,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-26,16,16:00:00,0.285131,36.888843,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-27,20,20:00:00,0.285103,36.88887,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,306,2026-03-28,23,23:00:00,0.285141,36.888786,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-03-29,0,0:00:00,0.285136,36.888824,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-03-30,4,4:00:00,0.285099,36.888835,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-03-31,8,8:00:00,0.285125,36.888889,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-04-01,12,12:00:00,0.285193,36.888805,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-04-02,16,16:00:00,0.28519,36.888862,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-04-03,20,20:00:00,0.285126,36.888813,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,307,2026-04-04,23,23:00:00,0.285153,36.888786,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-05,0,0:00:00,0.285114,36.888759,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-06,4,4:00:00,0.285126,36.888832,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-07,8,8:00:00,0.285153,36.888832,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-08,12,12:00:00,0.28518,36.888778,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-09,16,16:00:00,0.285161,36.888774,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-10,20,20:00:00,0.28513,36.888862,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,308,2026-04-11,23,23:00:00,0.285146,36.888793,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-12,0,0:00:00,0.28516,36.888767,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-13,4,4:00:00,0.285126,36.88887,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-14,8,8:00:00,0.285141,36.88887,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-15,12,12:00:00,0.285281,36.888645,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-16,16,16:00:00,0.285338,36.888645,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-17,20,20:00:00,0.285286,36.888679,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,309,2026-04-18,23,23:00:00,0.285301,36.888614,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-19,0,0:00:00,0.28529,36.888645,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-20,4,4:00:00,0.285298,36.888702,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-21,8,8:00:00,0.285281,36.888645,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-22,12,12:00:00,0.285263,36.888664,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-23,16,16:00:00,0.285311,36.888664,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-24,20,20:00:00,0.285285,36.888729,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,310,2026-04-25,23,23:00:00,0.285303,36.888633,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-04-26,0,0:00:00,0.28527,36.888641,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-04-27,4,4:00:00,0.285268,36.888729,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-04-28,8,8:00:00,0.285285,36.888671,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-04-29,12,12:00:00,0.285278,36.888671,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-04-30,16,16:00:00,0.285296,36.888679,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-05-01,20,20:00:00,0.285265,36.888702,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,311,2026-05-02,23,23:00:00,0.2853,36.888664,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-03,0,0:00:00,0.285283,36.88866,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-04,4,4:00:00,0.285271,36.888748,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-05,8,8:00:00,0.285308,36.88866,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-06,12,12:00:00,0.285298,36.888717,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-07,16,16:00:00,0.285266,36.88866,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-08,20,20:00:00,0.285253,36.888671,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,312,2026-05-09,23,23:00:00,0.285296,36.88866,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,313,2026-05-10,0,0:00:00,0.285281,36.888633,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,313,2026-05-11,4,4:00:00,0.28527,36.888671,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,313,2026-05-12,8,8:00:00,0.285281,36.888664,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,313,2026-05-13,12,12:00:00,0.285276,36.888702,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
18,313,2026-05-14,16,16:00:00,0.285265,36.888652,Stigmochelys pardalis,4170,Sam,Petticord_Thesis
