Year,Day ,Hours,location-long,location-lat,location-lat,individual-taxon-canonical-name,individual-local-identifier
2018,1-Aug,23,0.39053,36.908634,Stigmochelys pardalis,41711,Charlie
2018,1-Aug,0,0.288883,36.889675,Stigmochelys pardalis,4170,Io
2018,1-Aug,4,0.288873,36.889637,Stigmochelys pardalis,4170,Io
2018,1-Aug,8,0.288855,36.889682,Stigmochelys pardalis,4170,Io
2018,1-Aug,12,0.288849,36.889652,Stigmochelys pardalis,4170,Io
2018,1-Aug,16,0.288865,36.889633,Stigmochelys pardalis,4170,Io
2018,1-Aug,20,0.288888,36.88969,Stigmochelys pardalis,4170,Io
2018,1-Aug,23,0.288908,36.889701,Stigmochelys pardalis,4170,Io
2018,1-Aug,0,0.431931,36.844039,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,4,0.431921,36.844001,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,8,0.431944,36.844001,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,12,0.431916,36.844028,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,16,0.431916,36.843994,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,20,0.431933,36.844066,Stigmochelys pardalis,4173,Ollie
2018,1-Aug,23,0.431946,36.844032,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,0,0.390523,36.908565,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,4,0.390508,36.908535,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,8,0.390501,36.908565,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,12,0.390474,36.908565,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,16,0.390486,36.908565,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,20,0.390491,36.908596,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,23,0.39053,36.908679,Stigmochelys pardalis,41711,Charlie
2018,2-Aug,0,0.288915,36.88969,Stigmochelys pardalis,4170,Io
2018,2-Aug,4,0.288868,36.889644,Stigmochelys pardalis,4170,Io
2018,2-Aug,8,0.288865,36.889652,Stigmochelys pardalis,4170,Io
2018,2-Aug,12,0.288831,36.889701,Stigmochelys pardalis,4170,Io
2018,2-Aug,16,0.288895,36.889625,Stigmochelys pardalis,4170,Io
2018,2-Aug,20,0.288935,36.889751,Stigmochelys pardalis,4170,Io
2018,2-Aug,23,0.288881,36.889701,Stigmochelys pardalis,4170,Io
2018,2-Aug,0,0.431966,36.844039,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,4,0.431918,36.84402,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,8,0.431931,36.844013,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,12,0.431913,36.844028,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,16,0.431938,36.844009,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,20,0.43194,36.844051,Stigmochelys pardalis,4173,Ollie
2018,2-Aug,23,0.431951,36.844039,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,0,0.390516,36.908576,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,4,0.390485,36.908554,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,8,0.390446,36.908584,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,12,0.39052,36.908576,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,16,0.390468,36.908573,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,20,0.390563,36.908535,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,23,0.390491,36.908576,Stigmochelys pardalis,41711,Charlie
2018,3-Aug,0,0.288911,36.889682,Stigmochelys pardalis,4170,Io
2018,3-Aug,4,0.288871,36.889759,Stigmochelys pardalis,4170,Io
2018,3-Aug,8,0.28886,36.889663,Stigmochelys pardalis,4170,Io
2018,3-Aug,12,0.288851,36.889804,Stigmochelys pardalis,4170,Io
2018,3-Aug,16,0.28889,36.889675,Stigmochelys pardalis,4170,Io
2018,3-Aug,20,0.288923,36.889663,Stigmochelys pardalis,4170,Io
2018,3-Aug,23,0.28888,36.889644,Stigmochelys pardalis,4170,Io
2018,3-Aug,0,0.431941,36.844059,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,4,0.431925,36.84402,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,8,0.431913,36.844051,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,12,0.431921,36.84402,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,16,0.431888,36.844009,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,20,0.431946,36.844059,Stigmochelys pardalis,4173,Ollie
2018,3-Aug,23,0.431934,36.844051,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,0,0.390536,36.908573,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,4,0.39049,36.908515,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,8,0.390498,36.908576,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,12,0.389701,36.908649,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,16,0.389215,36.908458,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,20,0.389251,36.908496,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,23,0.38921,36.908477,Stigmochelys pardalis,41711,Charlie
2018,4-Aug,0,0.288878,36.889682,Stigmochelys pardalis,4170,Io
2018,4-Aug,4,0.288853,36.889625,Stigmochelys pardalis,4170,Io
2018,4-Aug,8,0.288798,36.889694,Stigmochelys pardalis,4170,Io
2018,4-Aug,12,0.288846,36.889759,Stigmochelys pardalis,4170,Io
2018,4-Aug,16,0.28884,36.889759,Stigmochelys pardalis,4170,Io
2018,4-Aug,20,0.288885,36.889701,Stigmochelys pardalis,4170,Io
2018,4-Aug,23,0.288883,36.889797,Stigmochelys pardalis,4170,Io
2018,4-Aug,0,0.43194,36.844059,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,4,0.431965,36.844001,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,8,0.431916,36.844039,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,12,0.431938,36.844032,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,16,0.431911,36.844001,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,20,0.431946,36.844001,Stigmochelys pardalis,4173,Ollie
2018,4-Aug,23,0.431936,36.844047,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,0,0.389216,36.908496,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,4,0.38918,36.908439,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,8,0.38917,36.908401,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,12,0.389211,36.908527,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,16,0.389168,36.908458,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,20,0.389226,36.908439,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,23,0.389226,36.908432,Stigmochelys pardalis,41711,Charlie
2018,5-Aug,0,0.288865,36.889747,Stigmochelys pardalis,4170,Io
2018,5-Aug,4,0.288813,36.889694,Stigmochelys pardalis,4170,Io
2018,5-Aug,8,0.288829,36.889766,Stigmochelys pardalis,4170,Io
2018,5-Aug,12,0.288858,36.889747,Stigmochelys pardalis,4170,Io
2018,5-Aug,16,0.288858,36.889633,Stigmochelys pardalis,4170,Io
2018,5-Aug,20,0.28889,36.889598,Stigmochelys pardalis,4170,Io
2018,5-Aug,23,0.288873,36.889675,Stigmochelys pardalis,4170,Io
2018,5-Aug,0,0.431944,36.844066,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,4,0.431911,36.844001,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,8,0.431913,36.844047,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,12,0.43194,36.844032,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,16,0.431914,36.843956,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,20,0.431948,36.843963,Stigmochelys pardalis,4173,Ollie
2018,5-Aug,23,0.43195,36.844066,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,0,0.389206,36.908477,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,4,0.389181,36.908439,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,8,0.38917,36.908401,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,12,0.389171,36.908439,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,16,0.389158,36.908405,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,20,0.389186,36.908363,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,23,0.38921,36.908477,Stigmochelys pardalis,41711,Charlie
2018,6-Aug,0,0.288868,36.889663,Stigmochelys pardalis,4170,Io
2018,6-Aug,4,0.288856,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,8,0.288858,36.889617,Stigmochelys pardalis,4170,Io
2018,6-Aug,12,0.288863,36.889644,Stigmochelys pardalis,4170,Io
2018,6-Aug,16,0.28889,36.889633,Stigmochelys pardalis,4170,Io
2018,6-Aug,20,0.288878,36.889652,Stigmochelys pardalis,4170,Io
2018,6-Aug,23,0.288906,36.889675,Stigmochelys pardalis,4170,Io
2018,6-Aug,0,0.431943,36.844066,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,4,0.431893,36.844001,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,8,0.431895,36.843994,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,12,0.431938,36.844013,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,16,0.431918,36.844032,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,20,0.431929,36.844028,Stigmochelys pardalis,4173,Ollie
2018,6-Aug,23,0.431931,36.844028,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,0,0.389196,36.908477,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,4,0.389196,36.908443,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,8,0.389175,36.908382,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,12,0.389213,36.9085,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,16,0.389178,36.908443,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,20,0.389185,36.908432,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,23,0.389243,36.908527,Stigmochelys pardalis,41711,Charlie
2018,7-Aug,0,0.288901,36.889633,Stigmochelys pardalis,4170,Io
2018,7-Aug,4,0.288885,36.889633,Stigmochelys pardalis,4170,Io
2018,7-Aug,8,0.288885,36.889663,Stigmochelys pardalis,4170,Io
2018,7-Aug,12,0.288885,36.889785,Stigmochelys pardalis,4170,Io
2018,7-Aug,16,0.288046,36.889236,Stigmochelys pardalis,4170,Io
2018,7-Aug,20,0.288041,36.889263,Stigmochelys pardalis,4170,Io
2018,7-Aug,23,0.288091,36.889274,Stigmochelys pardalis,4170,Io
2018,7-Aug,0,0.431936,36.844066,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,4,0.431929,36.844001,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,8,0.431916,36.844032,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,12,0.431943,36.844009,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,16,0.431913,36.844009,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,20,0.431925,36.843982,Stigmochelys pardalis,4173,Ollie
2018,7-Aug,23,0.431943,36.844039,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,0,0.389225,36.908519,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,4,0.3892,36.908458,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,8,0.389183,36.908298,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,12,0.389175,36.908527,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,16,0.389114,36.908462,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,20,0.38914,36.908538,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,23,0.389173,36.908458,Stigmochelys pardalis,41711,Charlie
2018,8-Aug,0,0.288088,36.889293,Stigmochelys pardalis,4170,Io
2018,8-Aug,4,0.288103,36.889225,Stigmochelys pardalis,4170,Io
2018,8-Aug,8,0.28804,36.889274,Stigmochelys pardalis,4170,Io
2018,8-Aug,12,0.288084,36.889251,Stigmochelys pardalis,4170,Io
2018,8-Aug,16,0.288084,36.889194,Stigmochelys pardalis,4170,Io
2018,8-Aug,20,0.28735,36.888004,Stigmochelys pardalis,4170,Io
2018,8-Aug,23,0.287386,36.888088,Stigmochelys pardalis,4170,Io
2018,8-Aug,0,0.43194,36.844059,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,4,0.431931,36.84402,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,8,0.43187,36.844116,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,12,0.431933,36.844009,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,16,0.431885,36.84449,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,20,0.431878,36.844402,Stigmochelys pardalis,4173,Ollie
2018,8-Aug,23,0.431933,36.844505,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,0,0.389183,36.908481,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,4,0.389245,36.908439,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,8,0.389146,36.908458,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,12,0.389168,36.9085,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,16,0.388913,36.911006,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,20,0.388911,36.911056,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,23,0.388953,36.911026,Stigmochelys pardalis,41711,Charlie
2018,9-Aug,0,0.287398,36.888069,Stigmochelys pardalis,4170,Io
2018,9-Aug,4,0.287396,36.888061,Stigmochelys pardalis,4170,Io
2018,9-Aug,8,0.287356,36.888069,Stigmochelys pardalis,4170,Io
2018,9-Aug,12,0.287343,36.888031,Stigmochelys pardalis,4170,Io
2018,9-Aug,16,0.287381,36.887996,Stigmochelys pardalis,4170,Io
2018,9-Aug,20,0.287316,36.888271,Stigmochelys pardalis,4170,Io
2018,9-Aug,23,0.287378,36.888271,Stigmochelys pardalis,4170,Io
2018,9-Aug,0,0.431925,36.844471,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,4,0.431906,36.844471,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,8,0.431828,36.844478,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,12,0.431893,36.844467,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,16,0.431933,36.844478,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,20,0.431896,36.844459,Stigmochelys pardalis,4173,Ollie
2018,9-Aug,23,0.431953,36.844528,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,0,0.388936,36.911033,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,4,0.388993,36.911014,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,8,0.388963,36.911064,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,12,0.388906,36.911037,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,16,0.388946,36.910976,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,20,0.388943,36.911056,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,23,0.388958,36.911045,Stigmochelys pardalis,41711,Charlie
2018,10-Aug,0,0.287403,36.888271,Stigmochelys pardalis,4170,Io
2018,10-Aug,4,0.28739,36.888233,Stigmochelys pardalis,4170,Io
2018,10-Aug,8,0.287411,36.888282,Stigmochelys pardalis,4170,Io
2018,10-Aug,12,0.287306,36.888282,Stigmochelys pardalis,4170,Io
2018,10-Aug,16,0.287338,36.888271,Stigmochelys pardalis,4170,Io
2018,10-Aug,20,0.287378,36.888278,Stigmochelys pardalis,4170,Io
2018,10-Aug,23,0.287395,36.88832,Stigmochelys pardalis,4170,Io
2018,10-Aug,0,0.4319,36.84449,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,4,0.431951,36.844497,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,8,0.431838,36.84449,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,12,0.431911,36.844478,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,16,0.431923,36.844429,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,20,0.431908,36.844562,Stigmochelys pardalis,4173,Ollie
2018,10-Aug,23,0.431929,36.84449,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,0,0.388953,36.911033,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,4,0.388971,36.910995,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,8,0.388955,36.911064,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,12,0.38892,36.911037,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,16,0.388966,36.9113,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,20,0.388943,36.911209,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,23,0.388988,36.911254,Stigmochelys pardalis,41711,Charlie
2018,11-Aug,0,0.28736,36.88829,Stigmochelys pardalis,4170,Io
2018,11-Aug,4,0.2874,36.888309,Stigmochelys pardalis,4170,Io
2018,11-Aug,8,0.287385,36.888328,Stigmochelys pardalis,4170,Io
2018,11-Aug,12,0.287314,36.888271,Stigmochelys pardalis,4170,Io
2018,11-Aug,16,0.287353,36.88824,Stigmochelys pardalis,4170,Io
2018,11-Aug,20,0.287375,36.888263,Stigmochelys pardalis,4170,Io
2018,11-Aug,23,0.287406,36.888278,Stigmochelys pardalis,4170,Io
2018,11-Aug,0,0.431888,36.844432,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,4,0.43194,36.84449,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,8,0.431916,36.84449,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,12,0.431883,36.84444,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,16,0.431928,36.844471,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,20,0.431918,36.844574,Stigmochelys pardalis,4173,Ollie
2018,11-Aug,23,0.43196,36.844478,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,0,0.388955,36.911254,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,4,0.388981,36.911205,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,8,0.389,36.911304,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,12,0.388948,36.911254,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,16,0.388946,36.911266,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,20,0.388953,36.911235,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,23,0.388966,36.911262,Stigmochelys pardalis,41711,Charlie
2018,12-Aug,0,0.287358,36.888301,Stigmochelys pardalis,4170,Io
2018,12-Aug,4,0.287398,36.888221,Stigmochelys pardalis,4170,Io
2018,12-Aug,8,0.28737,36.88829,Stigmochelys pardalis,4170,Io
2018,12-Aug,12,0.287331,36.888244,Stigmochelys pardalis,4170,Io
2018,12-Aug,16,0.287331,36.888263,Stigmochelys pardalis,4170,Io
2018,12-Aug,20,0.287383,36.888263,Stigmochelys pardalis,4170,Io
2018,12-Aug,23,0.287393,36.888336,Stigmochelys pardalis,4170,Io
2018,12-Aug,0,0.431916,36.844459,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,4,0.431944,36.84449,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,8,0.431861,36.844509,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,12,0.431865,36.84444,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,16,0.431921,36.844497,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,20,0.431936,36.844562,Stigmochelys pardalis,4173,Ollie
2018,12-Aug,23,0.431895,36.844467,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,0,0.388971,36.911262,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,4,0.389,36.911197,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,8,0.388925,36.911281,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,12,0.388978,36.911262,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,16,0.38895,36.911262,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,20,0.388941,36.911228,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,23,0.388965,36.911243,Stigmochelys pardalis,41711,Charlie
2018,13-Aug,0,0.28739,36.888282,Stigmochelys pardalis,4170,Io
2018,13-Aug,4,0.28738,36.888259,Stigmochelys pardalis,4170,Io
2018,13-Aug,8,0.287353,36.88834,Stigmochelys pardalis,4170,Io
2018,13-Aug,12,0.287246,36.888225,Stigmochelys pardalis,4170,Io
2018,13-Aug,16,0.287128,36.888214,Stigmochelys pardalis,4170,Io
2018,13-Aug,20,0.287008,36.888431,Stigmochelys pardalis,4170,Io
2018,13-Aug,23,0.287058,36.888443,Stigmochelys pardalis,4170,Io
2018,13-Aug,0,0.431913,36.844478,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,4,0.43192,36.844467,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,8,0.431883,36.844497,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,12,0.431895,36.844448,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,16,0.431904,36.844509,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,20,0.431913,36.844467,Stigmochelys pardalis,4173,Ollie
2018,13-Aug,23,0.431938,36.844471,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,0,0.388963,36.911262,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,4,0.388975,36.9113,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,8,0.388945,36.911312,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,12,0.389073,36.91156,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,16,0.388913,36.911323,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,20,0.388958,36.911224,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,23,0.388981,36.911266,Stigmochelys pardalis,41711,Charlie
2018,14-Aug,0,0.28703,36.888462,Stigmochelys pardalis,4170,Io
2018,14-Aug,4,0.287045,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Aug,8,0.287021,36.888481,Stigmochelys pardalis,4170,Io
2018,14-Aug,12,0.28704,36.888404,Stigmochelys pardalis,4170,Io
2018,14-Aug,16,0.287033,36.888431,Stigmochelys pardalis,4170,Io
2018,14-Aug,20,0.287046,36.888397,Stigmochelys pardalis,4170,Io
2018,14-Aug,23,0.287066,36.888462,Stigmochelys pardalis,4170,Io
2018,14-Aug,0,0.431913,36.844471,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,4,0.431929,36.84449,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,8,0.43188,36.844535,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,12,0.431889,36.844448,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,16,0.431874,36.844509,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,20,0.431931,36.844429,Stigmochelys pardalis,4173,Ollie
2018,14-Aug,23,0.431943,36.844459,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,0,0.388968,36.911293,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,4,0.388978,36.911205,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,8,0.388973,36.9113,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,12,0.389,36.911254,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,16,0.388941,36.911266,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,20,0.388985,36.911266,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,23,0.38897,36.911243,Stigmochelys pardalis,41711,Charlie
2018,15-Aug,0,0.287031,36.888397,Stigmochelys pardalis,4170,Io
2018,15-Aug,4,0.287081,36.888397,Stigmochelys pardalis,4170,Io
2018,15-Aug,8,0.287046,36.888469,Stigmochelys pardalis,4170,Io
2018,15-Aug,12,0.287046,36.888431,Stigmochelys pardalis,4170,Io
2018,15-Aug,16,0.287028,36.888473,Stigmochelys pardalis,4170,Io
2018,15-Aug,20,0.287125,36.888336,Stigmochelys pardalis,4170,Io
2018,15-Aug,23,0.287058,36.888423,Stigmochelys pardalis,4170,Io
2018,15-Aug,0,0.431876,36.844467,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,4,0.43194,36.844448,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,8,0.431896,36.844497,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,12,0.431896,36.844459,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,16,0.431885,36.844505,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,20,0.431908,36.844432,Stigmochelys pardalis,4173,Ollie
2018,15-Aug,23,0.431934,36.844478,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,0,0.388951,36.911273,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,4,0.389,36.911262,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,8,0.38894,36.911266,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,12,0.388975,36.911293,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,16,0.388961,36.911323,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,20,0.388955,36.911205,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,23,0.388996,36.911262,Stigmochelys pardalis,41711,Charlie
2018,16-Aug,0,0.287033,36.888397,Stigmochelys pardalis,4170,Io
2018,16-Aug,4,0.287063,36.888397,Stigmochelys pardalis,4170,Io
2018,16-Aug,8,0.287033,36.888473,Stigmochelys pardalis,4170,Io
2018,16-Aug,12,0.287061,36.88845,Stigmochelys pardalis,4170,Io
2018,16-Aug,16,0.287038,36.888454,Stigmochelys pardalis,4170,Io
2018,16-Aug,20,0.287036,36.888443,Stigmochelys pardalis,4170,Io
2018,16-Aug,23,0.287048,36.88845,Stigmochelys pardalis,4170,Io
2018,16-Aug,0,0.431913,36.844478,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,4,0.431926,36.844429,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,8,0.431885,36.844467,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,12,0.431901,36.844467,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,16,0.43188,36.844478,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,20,0.431926,36.844429,Stigmochelys pardalis,4173,Ollie
2018,16-Aug,23,0.431911,36.844467,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,0,0.388948,36.911281,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,4,0.388971,36.911243,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,8,0.388931,36.911247,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,12,0.388953,36.911235,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,16,0.388943,36.911254,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,20,0.389005,36.911266,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,23,0.388993,36.911273,Stigmochelys pardalis,41711,Charlie
2018,17-Aug,0,0.287028,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Aug,4,0.287073,36.888412,Stigmochelys pardalis,4170,Io
2018,17-Aug,8,0.287056,36.888469,Stigmochelys pardalis,4170,Io
2018,17-Aug,12,0.287063,36.888431,Stigmochelys pardalis,4170,Io
2018,17-Aug,16,0.287026,36.888431,Stigmochelys pardalis,4170,Io
2018,17-Aug,20,0.287049,36.888469,Stigmochelys pardalis,4170,Io
2018,17-Aug,23,0.287016,36.888423,Stigmochelys pardalis,4170,Io
2018,17-Aug,0,0.431883,36.844432,Stigmochelys pardalis,4173,Ollie
2018,17-Aug,4,0.431936,36.84444,Stigmochelys pardalis,4173,Ollie
