event-id,Year,Day ,Hours,timestamp ,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp,,,,,,,,,,,,
,18,197,4,181974,0.427020,36.840061,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,197,8,181978,0.427083,36.840103,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,197,12,1819712,0.427025,36.840026,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,197,16,1819716,0.427040,36.840084,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,197,20,1819720,0.427044,36.840061,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,197,23,1819723,0.427033,36.840065,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,0,181980,0.427001,36.840007,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,4,181984,0.427023,36.840045,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,8,181988,0.427083,36.840099,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,12,1819812,0.427008,36.840061,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,16,1819816,0.427020,36.840080,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,20,1819820,0.427026,36.840053,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,198,23,1819823,0.427030,36.840072,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,0,181990,0.427038,36.840084,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,4,181994,0.427041,36.840065,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,8,181998,0.427038,36.840065,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,12,1819912,0.427025,36.840072,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,16,1819916,0.427030,36.840061,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,20,1819920,0.427011,36.840065,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,199,23,1819923,0.427025,36.840065,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,0,182000,0.427043,36.840091,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,4,182004,0.427010,36.840080,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,8,182008,0.427043,36.840061,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,12,1820012,0.427033,36.840179,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,16,1820016,0.427968,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,20,1820020,0.427978,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,200,23,1820023,0.427983,36.840503,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,0,182010,0.427981,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,4,182014,0.427973,36.840511,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,8,182018,0.427973,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,12,1820112,0.427983,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,16,1820116,0.427970,36.840511,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,20,1820120,0.427971,36.840541,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,201,23,1820123,0.427985,36.840503,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,0,182020,0.427950,36.840480,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,4,182024,0.427991,36.840511,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,8,182028,0.427960,36.840492,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,12,1820212,0.427961,36.840549,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,16,1820216,0.427985,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,20,1820220,0.427985,36.840549,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,202,23,1820223,0.427973,36.840499,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,0,182030,0.427978,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,4,182034,0.427978,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,8,182038,0.427851,36.840473,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,12,1820312,0.427971,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,16,1820316,0.427948,36.840499,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,20,1820320,0.428006,36.840549,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,203,23,1820323,0.427975,36.840511,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,0,182040,0.427981,36.840557,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,4,182044,0.427978,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,8,182048,0.427956,36.840499,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,12,1820412,0.427966,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,16,1820416,0.427961,36.840511,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,20,1820420,0.427955,36.840503,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,204,23,1820423,0.427978,36.840549,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,0,182050,0.427973,36.840518,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,4,182054,0.427970,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,8,182058,0.427961,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,12,1820512,0.427983,36.840518,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,16,1820516,0.427998,36.840492,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,20,1820520,0.427985,36.840499,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,205,23,1820523,0.427950,36.840576,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,0,182060,0.427985,36.840549,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,4,182064,0.427975,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,8,182068,0.427983,36.840530,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,12,1820612,0.427966,36.840503,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,16,1820616,0.428029,36.840492,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,20,1820620,0.428021,36.840473,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,206,23,1820623,0.428023,36.840492,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,0,182070,0.428018,36.840473,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,4,182074,0.428038,36.840461,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,8,182078,0.428006,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,12,1820712,0.428015,36.840408,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,16,1820716,0.428015,36.840446,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,20,1820720,0.428026,36.840446,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,207,23,1820723,0.428031,36.840435,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,0,182080,0.428051,36.840473,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,4,182084,0.428028,36.840423,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,8,182088,0.428038,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,12,1820812,0.428035,36.840435,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,16,1820816,0.428021,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,20,1820820,0.428005,36.840503,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,208,23,1820823,0.428036,36.840415,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,0,182090,0.428048,36.840435,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,4,182094,0.428044,36.840423,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,8,182098,0.428035,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,12,1820912,0.428066,36.840442,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,16,1820916,0.428018,36.840442,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,20,1820920,0.428033,36.840461,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,209,23,1820923,0.428038,36.840473,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,0,182100,0.428110,36.840454,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,4,182104,0.428053,36.840396,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,8,182108,0.428053,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,12,1821012,0.428044,36.840454,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,16,1821016,0.428001,36.840427,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,20,1821020,0.428011,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,210,23,1821023,0.428028,36.840465,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,0,182110,0.428016,36.840461,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,4,182114,0.428018,36.840522,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,8,182118,0.427953,36.840454,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,12,1821112,0.429311,36.840847,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,16,1821116,0.431893,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,20,1821120,0.431944,36.844028,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,211,23,1821123,0.431944,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,0,182120,0.431948,36.844078,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,4,182124,0.431921,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,8,182128,0.431908,36.844047,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,12,1821212,0.431929,36.844013,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,16,1821216,0.431913,36.844013,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,20,1821220,0.431950,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,212,23,1821223,0.431941,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,0,182130,0.431958,36.844047,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,4,182134,0.431926,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,8,182138,0.431940,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,12,1821312,0.431910,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,16,1821316,0.431904,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,20,1821320,0.431950,36.844047,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,213,23,1821323,0.431950,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,0,182140,0.431931,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,4,182144,0.431921,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,8,182148,0.431944,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,12,1821412,0.431916,36.844028,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,16,1821416,0.431916,36.843994,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,20,1821420,0.431933,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,214,23,1821423,0.431946,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,0,182150,0.431966,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,4,182154,0.431918,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,8,182158,0.431931,36.844013,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,12,1821512,0.431913,36.844028,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,16,1821516,0.431938,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,20,1821520,0.431940,36.844051,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,215,23,1821523,0.431951,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,0,182160,0.431941,36.844059,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,4,182164,0.431925,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,8,182168,0.431913,36.844051,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,12,1821612,0.431921,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,16,1821616,0.431888,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,20,1821620,0.431946,36.844059,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,216,23,1821623,0.431934,36.844051,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,0,182170,0.431940,36.844059,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,4,182174,0.431965,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,8,182178,0.431916,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,12,1821712,0.431938,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,16,1821716,0.431911,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,20,1821720,0.431946,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,217,23,1821723,0.431936,36.844047,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,0,182180,0.431944,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,4,182184,0.431911,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,8,182188,0.431913,36.844047,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,12,1821812,0.431940,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,16,1821816,0.431914,36.843956,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,20,1821820,0.431948,36.843963,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,218,23,1821823,0.431950,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,0,182190,0.431943,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,4,182194,0.431893,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,8,182198,0.431895,36.843994,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,12,1821912,0.431938,36.844013,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,16,1821916,0.431918,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,20,1821920,0.431929,36.844028,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,219,23,1821923,0.431931,36.844028,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,0,182200,0.431936,36.844066,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,4,182204,0.431929,36.844001,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,8,182208,0.431916,36.844032,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,12,1822012,0.431943,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,16,1822016,0.431913,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,20,1822020,0.431925,36.843982,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,220,23,1822023,0.431943,36.844039,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,0,182210,0.431940,36.844059,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,4,182214,0.431931,36.844020,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,8,182218,0.431870,36.844116,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,12,1822112,0.431933,36.844009,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,16,1822116,0.431885,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,20,1822120,0.431878,36.844402,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,221,23,1822123,0.431933,36.844505,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,0,182220,0.431925,36.844471,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,4,182224,0.431906,36.844471,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,8,182228,0.431828,36.844478,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,12,1822212,0.431893,36.844467,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,16,1822216,0.431933,36.844478,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,20,1822220,0.431896,36.844459,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,222,23,1822223,0.431953,36.844528,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,0,182230,0.431900,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,4,182234,0.431951,36.844497,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,8,182238,0.431838,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,12,1822312,0.431911,36.844478,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,16,1822316,0.431923,36.844429,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,20,1822320,0.431908,36.844562,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,223,23,1822323,0.431929,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,0,182240,0.431888,36.844432,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,4,182244,0.431940,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,8,182248,0.431916,36.844490,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,12,1822412,0.431883,36.844440,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,16,1822416,0.431928,36.844471,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,20,1822420,0.431918,36.844574,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,224,23,1822423,0.431960,36.844478,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
,18,225,0,182250,0.431916,36.844459,gps,Stigmochelys pardalis,4173,Ollie,Petticord_Thesis,,,,,,,,,,,,,,,,,
